restaurant_id,restaurant_name,has_menu,method,valid_review_count,top1_menu,top1_count,top2_menu,top2_count,top3_menu,top3_count,top4_menu,top4_count,top5_menu,top5_count
catchtable_eNPHIZeArNaIEe3Kf7HAnA,돈멜 서현 직영점,True,weighted_match,490,목살,29,열무국수,17,묵사발,11,된장술밥,8,새우라면,5
catchtable_JvtxWfCCFExksILE8NQrww,비스타 워커힐 더뷔페,True,weighted_match,135,,,,,,,,,,
catchtable_llvkSue543sNXE6weRhSLQ,무명스키야키:가든,True,weighted_match,204,스키야키한우++ (150g),42,고기추가)한우++ (150g),15,고기추가)미국산(150g),12,무명하이볼,10,"하이볼(산토리,짐빔,봄베이,샹그리아)",5
catchtable_PJhHcYIKcyFggcuNhHsUhg,EATALY 더현대서울점,True,weighted_match,228,트러플,14,해산물 파스타,2,알리오 올리오,2,참돔 스테이크,2,등심 스테이크,1
catchtable_mK7gaDzwPXEVPcEILm3pQQ,사사노하,True,weighted_match,668,세비체,18,치킨난반,15,마라마제소바,11,슈토 알리오올리오,4,나폴리탄 스파게티,2
catchtable_b5ZtUKEUOYo2heLycGdCcw,봄담아 방배점,True,weighted_match,166,목심,3,살치살,2,쭈꾸미,1,목살,1,부채살,1
catchtable_KCMQVLe8UALy3wrt8XrVCA,한마음정육식당 동탄호수공원점,True,weighted_match,167,생선구이,7,숙성 삼겹살,7,생선쌈밥,6,돼지 한마리,6,돼지 반마리,6
catchtable_5qGXYhPbW8KrmMZ0CKwk8g,정육면체,True,weighted_match,257,깨부수면,34,마라새우면,14,홍탕 우육면,9,초유린기(小),4,초유린기(大),4
catchtable_5CFc-LlaYad-A0ypJltNkg,타펠룬데 서울 와인바,True,weighted_match,674,단새우 파스타,24,프랑스식 육회,14,트러플 감자전,12,이베리코 목살 스테이크,3,리조 젤라또,3
catchtable_kC_wEFsdkyJwTtXILpqjTg,왕밀면냉면,True,weighted_match,140,돈까스,46,비빔밀면,11,만두,10,물밀면,8,물비빔밀면,3
catchtable_UraLERohxZqZnSB_c6xOJQ,양인환대 북창점,True,weighted_match,130,숄더랙,2,타락죽,2,갈비살,2,꿀등심,2,볶음밥,1
catchtable_3RBVvi0CjlkskZ1UuRv4OA,탈스티,True,weighted_match,493,오렌지 와인,285,🍰 오렌지와인 바스크 치즈 케이크,251,와인리스트/계절 메뉴,216,🍜 우렁이 국수,19,🍽️ 탈스티 테이스팅 5코스 (1인),17
catchtable_8gM5zkwjReNHRFX7Mxry4A,남산광어,True,weighted_match,1850,소금김밥,985,오징어 김치 수제비,90,무늬오징어사시미 + 초무침,71,기장 멸치튀김,54,1% 대광어 숙성회 + 깨순샐러드,51
catchtable_jnlR58QLuF2MuGmstRjQWQ,도시크랩 광안,True,weighted_match,144,대게치즈버터구이,25,동사할린 대게(내장 마가단급),22,대게와 함께라면,21,블루킹크랩 치즈버터구이 (2인),14,블루킹크랩 신규입고,11
catchtable_OD7w6J2zzSMzpJmijCr5Vg,르 셰프 블루,True,weighted_match,143,,,,,,,,,,
catchtable_WJm_ilHtOwFDhQlSBONgfQ,돌판짜장 짜마 ,True,weighted_match,205,찹쌀 백설탕수육,69,직배송 한정판 산낙지 돌판짜장(2인),44,3대를 이어온 돌판짜장(2인),42,부동의 인기 커플세트(2인),5,신의조화 패밀리세트(4인),1
catchtable_bmdc3mRC-U-bcz0SAi8QpQ,민생주,True,weighted_match,108,"1월 2am창민,히밥,살빼조,수퍼비,호미들 방문 감사합니다",13,포뜬 무늬오징어 회,13,오합,6,활새우회&연어알과우니(머린튀김),4,제철)통낙지미나리전,4
catchtable_QzvD8Tb4x0Qr4eFaXfRFwQ,장심도 블랙,True,weighted_match,261,강화도 갯벌장어 특상,130,숯불장어덮밥 한마리,126,투뿔 ++ 숯불장어 특상 한마리,118,임금님 잔치국수,13,무병장수탕x발아현미 솥밥,4
catchtable_SNOQJ5PLTN83dEduN23FGw,더나인클럽,True,weighted_match,879,,,,,,,,,,
catchtable_AOs_B4WOIS-hPJo8UFEwCA,창창,True,weighted_match,978,꿔바로우,77,라즈지,47,짜사이 볶음밥,7,차돌박이 사천탕면,6,연두부 튀김,5
catchtable_xQWgQW3z0Vy1MCH0w2XM3Q,뉴올재즈라운지 재즈와인바,True,weighted_match,1107,홍새우 비스큐 파스타,128,초리조 관자 파스타,75,NEWALL 시그니처 오리 스테이크,26,무알콜 플로리다,11,무알콜 선라이즈,11
catchtable_RpUFfIelZApNTQFn7_EkTQ,갸우뚱,True,weighted_match,122,마파두부,34,꿔바로우,4,어향가지 덮밥,1,깐풍기,1,팔진 해물 덮밥,1
catchtable_a1YCoau63BX1GQW3ej_jow,미미미가든,True,weighted_match,111,,,,,,,,,,
catchtable_qC0Bz7lIml3Hu8l6-h6xug,쁘띠문래,True,weighted_match,216,우니파스타,12,트러플파스타,6,트러플 크림리조또,1,가리비관자 로제리조또,1,비스크단새우파스타,1
catchtable_OWrYpa20lAZ-eYH5GiPKuQ,레스토랑 주은,True,weighted_match,557,점심정찬,2,저녁정찬,2,,,,,,
catchtable_ApbvlsetKgYWWjEtLlrATw,규카츠정 판교점,True,weighted_match,174,규카츠 카레 정식(매운카레),36,규카츠 카레 정식(버터크림),36,규카츠 타마고텐동 정식,35,규카츠 카레 점보정식(매운카레),33,규카츠 카레 점보정식(버터크림),33
catchtable_5tnc5wSvWopPKExpQaWEvg,코타바이뎐,True,weighted_match,1003,코타 기본코스,227,코타 키즈코스 (6.5만),210,Vip 스테이크코스,168,,,,
catchtable_2hf5he_aSVdnUs9h9mSVBw,육지,True,weighted_match,552,삼겹살,50,돈대갈비,34,들기름 막국수,11,꽃목살,4,벌집덧살,4
catchtable_ueea-0IIap-FPRJnc2gfXQ,스시우미 잠실,True,weighted_match,2685,주말 및 공휴일 런치 오마카세,442,디너 오마카세,410,런치 오마카세,409,"콜키지(와인, 사케)",15,"콜키지(위스키, 소츄)",15
catchtable_aOCB9gYZNA8kl9suSlmebA,에디페브,True,weighted_match,114,오리 가슴살,20,보타르가오일 파스타,15,홍새우 꼰낄리에,9,항정살,5,버섯 크림 뇨끼,5
catchtable_R6_uPeTQkMLq8G_d89a8Lg,안안 운중점,True,weighted_match,379,반쎄오,78,분짜,19,월남쌈,6,파인애플 볶음밥,4,소고기 쌀국수,3
catchtable__tlQF4MNVxNnA5zv0oae-w,포도리 성수,True,weighted_match,191,와인,215,갑오징어 어란 파스타,17,트러플 화이트 라구 파스타,12,하몽 알감자 튀김,10,흑돼지 잠봉 타르틴,9
catchtable_bRBRUh84H0wlelQOB10jSA,스시 야스무,True,weighted_match,353,런치,33,디너,29,,,,,,
catchtable_eFijif31YBDndaBrHz2iwQ,스시나나,True,weighted_match,163,스시 사시미 오마카세,71,스시 오마카세,70,,,,,,
catchtable_7l4X36kaHpPXHVivR2yG1A,우직 목동본점,True,weighted_match,937,우직코스,126,한우육회 (150g),37,한우 특갈비 (본갈비+살치살)100g,25,한우 갈비살(생/양념)100g,25,,
catchtable_KxmA-qaSf0z7oK1bgIJs-Q,파도집,True,weighted_match,145,육사시미,37,숙성 광어회,19,숙성 시마아지(흑점줄전갱이),17,참돔 유비끼,11,대 삼치회,5
catchtable_BvmusjcXYsSIHP7XngPF2Q,르꽁비브 (Le Convive),True,weighted_match,885,연말 1월 1월까지 런치메뉴입니다,20,연말 1월 1일 까지 디너 메뉴입니다,20,,,,,,
catchtable_C1gGlc1MyhQGXv1Dlz9-NA,운암회관 잠실점,True,weighted_match,101,한우차돌박이 구절판(중),17,생고기비빔밥,14,한우차돌된장찌개,14,한우 육회,9,뭉티기세트,4
catchtable_IzQmAu21ZeO_KVOrKRB9Dw,옥여,True,weighted_match,208,봉초밥,37,안키모마끼,14,야끼소바,10,치킨난반,9,도미머리조림,1
catchtable_hcaKJ-ZUCdk-r0HBwufP_g,스시유키,True,weighted_match,411,런치 카운터 오마카세,52,디너 카운터 오마카세,52,,,,,,
catchtable_x6Lgcb6QGEOEGV-PBpKR2g,부부 드 꼼뜨와 Bubu De Comptoir,True,weighted_match,227,부부닭,17,라구,14,보름달 부부닭,3,크렘블레,2,부부 삼겹살,1
catchtable_hPt8n3Ksn0LyQgGIbMhegQ,뇨끼룸 ,True,weighted_match,518,훈연 치즈 크림 소스 뇨끼,238,"갈릭, 홍합, 허브버터 생면 파스타 (생면 딸리올리니)",65,"트러플 크림 소스, 하몽을 곁들인 감자뇨끼",33,와규 부채살 스테이크 (최고 등급 산지 직송),33,척로스트 볼로네제 파스타,21
catchtable_C6eOK8W7tniYWTcNDmNVGA,세렌디피크닉,True,weighted_match,280,에이드,6,와인에이드,6,하이볼,5,티라미수,5,프렌치토스트,5
catchtable_ddR1-ownRB7srP22XE1Q_Q,영통백합칼국수 광교점,True,weighted_match,187,계란죽,68,반반 파전,53,통새우 미나리 해물파전,50,미나리 계란죽,44,백합탕 낙지 샤브샤브 세트,15
catchtable_NZXoG-0eWN8vkL7vO9zzLA,큐리오 Curio,True,weighted_match,1276,,,,,,,,,,
catchtable_3xMXClihqDlV5rBHYfTVDw,몽중헌 광화문점,True,weighted_match,121,새우창펀,5,유린기,2,우육탕면,2,홍두포자,1,팔보채,1
catchtable_LOEEwW9BeKeTeGUWl2LVbw,케이아틱 chaotic,True,weighted_match,317,단단면,18,오이무침,13,샤오기,12,양고기 만두,7,비풍당,2
catchtable_6JvcFq1rydwjXwP4x77dpw,피스케스,True,weighted_match,166,해산물 튀김(Frutti di mare),35,(변동메뉴) 오늘의 생선구이,23,소라 뇨끼,17,그릴 피쉬 오일 파스타,15,"발효 표고, 화이트 라구 파스타",9
catchtable_qrUEa9d58t7P7J6oZ0uyJw,마켓오 압구정점,True,weighted_match,351,PM8 방문 고객 콜케지 프리 이벤트,52,마켓오 와인 무제한,40,캐치테이블 예약 할인 이벤트,24,마켓오 시그니처 1++ 한우 채끝 등심 스테이크 200g / 400g,12,미국산 안심 스테이크 180g,12
catchtable_7EAabXSsxz9RzYFYhYAFbw,송헌집,True,weighted_match,255,떡갈비 백반 1인 (350g),112,,,,,,,,
catchtable_3Zy6fzfNSdUHpJLWhIrG5g,이치에,True,weighted_match,340,아지,5,멘치카츠,5,창코나베,4,사시미모리아와세,3,우니,3
catchtable_dpsNrGIuMDnJdnBcP9CjlA,해오름 한식다이닝,True,weighted_match,388,,,,,,,,,,
catchtable_DqSAzzBzCkCr3IXzWEWvDg,우하나 그랑서울점,True,weighted_match,443,런치 스페셜 코스 (120g/150g),119,우하나 시그니처 코스 (140g),119,우하나 A코스(90g/120g/150g),117,우하나 B코스(90g/120g/150g),117,우하나 C코스(120g/150g),117
catchtable_3Ywl6jex7dhcwnL6bmedjA,고상봉,True,weighted_match,141,봉살,31,숙성 목살,18,한방 돼지껍데기,14,돼지생갈비,10,숙성 삼겹살,5
catchtable_mPloRF2pt9T5ULYTNB9BjQ,소설옥 금남시장점,True,weighted_match,159,사장님의 오늘의 와인안주 한상(1인),104,양념 벌집 돼지 껍데기,5,카프레제(부팔라치즈&바질페스토),3,소설옥 화육 볶음밥,3,항정살 150g,3
catchtable_qGdBP1pyC8Wg1GS4ey22VA,무티 청담,True,weighted_match,536,양갈비 뼈구이,7,현무암 치킨가라아게,6,해물 토마토나베,4,카라이 아와비소바,4,명란 로블랙,2
catchtable__yhXGvWtZSHb5y3suJhseA,양산집,True,weighted_match,438,수육백반,30,순대국밥,5,섞어국밥,3,일반국밥,2,살코기국밥,1
catchtable_mwW_DdTGyDKSXtxCu_7jIg,라따뚜이 인 서울,True,weighted_match,327,[전식 Entrée] 🌱 땅 아래에서 (Sous la terre),13,[비건]라따뚜이메뉴 '전식'- 당근 벨루떼,13,[비건] 라따뚜이 메뉴 '본식' - 라따뚜이,10,[비건]라따뚜이메뉴 '후식' - 비건 갸또 쇼콜라,10,[후식 Dessert] 🦢 미운 오리의 부활과 비상 (La renaissance et l'envolée du vilain canard),8
catchtable_yJfw9F5KdIuwf5ft413uBA,맘스키친,True,weighted_match,400,스프카레,38,명란파스타,18,연어덮밥,16,키마그라탕,12,탄탄면,8
catchtable_NWJnbwU2buJ7L5opvLUXRg,장수장어대전 방배본점,True,weighted_match,488,진품 장어솥밥 정식,221,특품 특대장어 솥밥정식,220,강화갯벌 특대장어 (1인),34,강화 갯벌 특대장어 (1인),34,일품 전복솥밥 정식,33
catchtable_CnXCh7k7inkZJS-y0CaiJQ,정희 타임빌라스 수원점,True,weighted_match,370,고사리크림수제비,28,감태타르타르,13,새우감자전,10,강된장케일쌈밥,9,묵은지회말이,9
catchtable_UGSJKnM15R3_q7niP_MakQ,다오라참치초밥 중동시장점,True,weighted_match,127,스페셜초밥(10ps),6,물회,5,유부우동,5,도로초밥(10ps),4,육회스테이크덮밥,3
catchtable_Mhhx009J8ws6J7BJGEi0VQ,타와,True,weighted_match,244,무와 시그니처 히츠마부시,46,카이센동,44,숙성 연어 사시미,15,무와 모둠 숙성 사시미,12,"일식카레 (카레, 가라야게, 양송이 )",9
catchtable_XPpw3myzE0R3R3Y_z7BrTg,고요,True,weighted_match,371,라자냐,9,관자,6,문어,3,치즈,3,타야린,2
catchtable_b1bfC0ZK5qGaPk_CqeiVuA,츠보,True,weighted_match,298,디너코스,29,솥밥변경,4,,,,,,
catchtable_hRxwjyEWvb7TG7DKlQGSUg,안돈 오마카세 송도직영점,True,weighted_match,438,돼지고기 오마카세 1인,85,,,,,,,,
catchtable_TbdK1FsCxFog90krTMWvww,두가헌 레스토랑,True,weighted_match,224,,,,,,,,,,
catchtable_s2U0445Qxlhbr55eBO8d2w,스시쥬고야,True,weighted_match,664,런치 오마카세,70,디너 오마카세,67,,,,,,
catchtable_c4sEqR6piSSt6sdx-VH-sA,이타쇼,True,weighted_match,782,참치마끼,25,사바보우즈시,7,테바사키,4,소내장조림,2,제철 모듬 사시미,1
catchtable_5qnL4zYHd3X80ragj729zA,부천 심가면옥,True,weighted_match,110,소양념갈비,31,돼지갈비,21,영양갈비탕,16,함흥냉면,12,한우 육회 비빔밥,5
catchtable_qqIcffCaz1T5uHpyPFmFyg,교자쇼푸,True,weighted_match,118,오이무침,14,새우교자,10,볶음밥,9,건두부무침,5,야끼교자,4
catchtable_YpojXXZlInxyLehjBrwa6w,호미담,True,weighted_match,262,바삭 명란 감자전,38,항정살 연저육 삼합,23,해물 냉채 비빔면,13,아롱사태 수육전골,11,맑은 물총조개탕,9
catchtable_LDfobZZ_hJKuWPqq98pNaA,스시요이,True,weighted_match,386,점심 코스,19,저녁 코스,19,,,,,,
catchtable_VVCBPpBBgyx0bpAEBjxCcA,초이다이닝 연남점,True,weighted_match,240,연어 후토마끼 (5pcs),46,덴뿌라 후토마끼 5PCS,30,초이 마제소바,28,만찢남 동파육 덮밥,20,항정살 명이 오일 파스타,15
catchtable_AaRe0OggzktiJXN1Apoyzw,비토 (아웃트로바이비토),True,weighted_match,464,"포르치니 버섯 뒥셀, 세이지 버터 소스, 생면 타야린",31,도미 파피요트,28,"단새우, 부라타치즈, 비시슈아즈, 오징어먹물칩",17,"참바지락 봉골레, 생면 스파게티",15,에스카르고,14
catchtable_0CM9i3QobmLUQQKtWzVBSQ,보나피자 도곡,True,weighted_match,227,초리조 스트라치아 텔레 토마토 파스타,85,로메인 리코타 샐러드,11,모르타델라 부라타,8,포모도로 스파게티니,6,푸타네스카,4
catchtable_RHWv-3vNgTpT9rMZvP4itg,스시쇼쿠젠,True,weighted_match,612,런치오마카세(12월1일부터),104,디너 오마카세(12월1일부터),104,콜키지,4,,,,
catchtable_79qd_777TIjOEGktGXMAyA,따로집,True,weighted_match,232,통모짜 토마토 떡볶이,14,통새우 부추지짐이,12,따로집 김치볶음밥,8,트러플 들깨 크림 순대,4,낙지 청어알 젓갈 두부,4
catchtable_tLfQeQ-2F0MAw7zjo3d-jQ,란주쿠,True,weighted_match,387,후토마키,2,우니크림파스타,2,한여름마끼,1,치즈곶감말이,1,사바보우즈시,1
catchtable_8d-KTe5NL31EmHYf4IjuzA,삼동소바 판교점,True,weighted_match,432,온소바,10,사누끼 우동,2,짬뽕소바,1,매콤 우육소바,1,짬뽕 우동,1
catchtable_CStNYVr0Zt0fKdycQXLn5g,공감 홍대점,True,weighted_match,263,명란크림파스타,2,유린기,2,칠리새우,2,한우모츠나베,2,켈리,1
catchtable_nacJopyMWpcLEyw9ytoPTQ,구아이,True,weighted_match,188,A코스,119,S코스,116,B코스,100,C코스,100,평일점심 A정식,3
catchtable_aC-grZ4ZsEtFapcVpxINhw,반슈,True,weighted_match,447,<저녁> 안주정식,18,<점심> 반슈정식,1,,,,,,
catchtable__fGlHhW-3xdY-kQ7QGlhaA,하카 (HAKKA),True,weighted_match,958,유린기,26,샤오롱바오,24,탄탄면,22,버터 꿔바로우,16,하가우,13
catchtable_IGhRefP37yhRvUUZRuhZIg,디에트로,True,weighted_match,1094,양갈비 스테이크,16,한우 카르파치오,4,갑오징어 오일 링귀니,3,가리비 관자,2,플랫아이언 스테이크,1
catchtable_eyDxvWWKbSgTvxj_8cO0Tg,뻐끔수산,True,weighted_match,219,모듬회+생새우회+매운탕,75,모듬회+생새우회+해물라면,63,모듬회+생새우회+왕새우튀김,49,왕새우튀김,49,모듬회+생새우회+왕새우파전,37
catchtable_7xpqZ4IdvJx2j9n6wmidNg,퍼즈남영,True,weighted_match,234,뽈뽀,15,브리치즈,5,우니 들기름 콜드파스타,4,마라크림새우,3,아보카도 문어,2
catchtable_VI5QQBEv87oQIg-ygfr2ng,체나레 인 서촌,True,weighted_match,325,Scoglio,1,,,,,,,,
catchtable_2GLWuO4ssLQW2sFM73tKdw,토끼다이닝,True,weighted_match,128,하이볼 3+1 EVENT,11,아롱사태 수육,10,뻥튀기 아이스크림,7,우삼겹 순두부 김치찜,7,채끝 육회,5
catchtable_Z10a1qrpB-Z39N1Qnp5E0w,서울리에,True,weighted_match,368,수제 고기만두 (1조각),32,전복 솥밥,21,LA갈비 솥밥,20,대하솥밥,11,도미 솥밥,7
catchtable_MsAOh77oVyndcn7z1Iewog,신라스테이 역삼 Cafe,True,weighted_match,909,주중 및 주말 조식 뷔페 (성인),82,주중 및 주말 조식 뷔페 (어린이),82,주중 브런치 뷔페 (성인),78,주말 런치 뷔페 (성인),78,주중 브런치 뷔페 (어린이),78
catchtable_bR8QuE1K61lUQjuVpfxKUg,세로(sero),True,weighted_match,434,오스스메,28,방방지,2,안키모 빠떼,1,치킨 난반,1,닭구이,1
catchtable_9oqBNkgZxPmoRryndwJ8kA,쌤쌤쌤,True,weighted_match,2189,철판 스테이크,393,,,,,,,,
catchtable_I1vOXk55gTLOzYf51OzAgg,피오피오,True,weighted_match,138,꿀대구,28,무화과크림파스타,20,꿀연어 핀초,9,무화과핀초,1,뿔뽀,1
catchtable_-HRW0fI_q1hkiE4clPeKQw,김기덕 스시앤참치,True,weighted_match,176,스시오마카세코스A (1인),62,스시오마카세코스B (1인),62,참치리필(1인),27,,,,
catchtable_CbD0lZ5NuDmxksbpgwLszg,도순,True,weighted_match,429,단새우,21,라구,21,트러플,19,봉골레,18,살치살 스테이크,5
catchtable_WbKlXJ6qh6RMhG0jrip2zQ,라로타 파스타바,True,weighted_match,102,계절별 메뉴변동,10,,,,,,,,
catchtable_OtHeF82u5ueYGL9ojnxJQA,모노로그,True,weighted_match,424,오마카세 코스,77,,,,,,,,
catchtable_PwT68enDxkZHKoQrNqzWmw,스시코마츠,True,weighted_match,548,런치,51,디너,17,,,,,,
catchtable_RXHB9URBjhn9UVLUqKUIyQ,SSOC 쏘옥,True,weighted_match,1417,양갈비,56,"감태, 백합",8,"랍스터 새우, 흑보리",6,"블랙 트러플, 푸아그라",4,"부라타, 토마토",3
catchtable_kbTwZAogL1yU0JiiusDlwg,에스토,True,weighted_match,634,런치 5디쉬 쉐어코스,105,디너 10디쉬 쉐어코스,105,,,,,,
catchtable_cjLjcWbsz-X1Qf9Rw_ndPQ,우솔,True,weighted_match,185,육회,17,살치,8,안심,6,안창,6,모둠,6
catchtable_SOww6RY4Qlai12oPbUrOcQ,인생한우,True,weighted_match,276,매장내 고기 이용시 홀,115,매장내 고기 이용시 룸,115,한우고기국수,108,한우육회비빔밥,13,한우 육회,13
catchtable_DuPTc9l1msOcGQTQgPaH-A,인량훠궈,True,weighted_match,288,훠궈,171,룸 훠궈,71,가물치 3판,54,새우완자,10,노루궁뎅이버섯,5
catchtable_JwK9OfE3synRhWkC-mbAyg,희옥,True,weighted_match,304,시오라멘,139,블랙쇼유라멘,137,고기밥,20,,,,
catchtable_vVQzLLUJ7c3Op-Wm6ft25A,무벳 MOUVETT,True,weighted_match,247,"돼지 안심 스테이크, 페루식 소스, 당근 퓌레, 적양배추 피클 (무벳시그니처)",28,한우웰링턴 코스 (2인이상 주문가능),27,오리가슴살 잠봉cru,16,"파리지엔 뇨끼, 양송이 소스, 구운 시금치",15,"홋카이도산 생관자, 깻잎 치미추리 콜드 파스타 (생면)",14
catchtable_e9APcEBzhO-2OWIn7DfZQA,이재모피자 서면 중앙점,True,weighted_match,495,이재모 치즈 크러스크 피자 L,154,이재모 치즈 크러스크 피자 S,154,크러스트 포테이토 피자 L,10,크러스트 불고기 피자 L,10,크러스트 불고기 피자 S,10
